FileName,SplineBatch,sex,line,individual,Date,Time,Tags,Scale,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41,x42,y42,x43,y43,x44,y44,x45,y45,x46,y46,x47,y47,x48,y48,CS
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z124n_010.tif,Batch6,m,z124n,10,5_5_2016,17:56:22,Dmel,0.014,-0.05997682,-0.11331106,-0.2129689,-0.03888674,-0.23131981,0.0086565,-0.15097956,0.08672755,0.11837847,0.06735922,0.19374026,0.056997,0.00044829,-0.06043778,-0.00300567,-0.01711217,0.09104249,0.0034442,0.09147006,0.0225482,0.15617858,0.02518489,0.16969652,-0.0047758,0.19618938,-0.02165158,0.18363411,-0.07116322,0.14597628,-0.10439921,0.0992133,-0.12216813,0.04825457,-0.12755437,-0.00231288,-0.12381691,-0.09382446,-0.10508686,-0.13975889,-0.08942327,-0.18280665,-0.06598483,-0.22963184,-0.01001625,-0.21411517,0.04422343,-0.18688036,0.06815754,-0.10396667,0.09841856,-0.0566333,0.10134968,-0.00717967,0.09818452,0.05580636,0.08907272,0.15358379,0.04164059,0.19449849,0.03264794,-0.03301573,-0.0828965,0.05138,-0.03992119,0.10915815,-0.02163089,-0.14624325,-0.02729348,-0.07713931,-0.02054949,0.04275921,-0.00856384,0.14070502,0.00709258,-0.17202883,0.02081367,-0.11667265,0.02716759,-0.05171454,0.03074271,0.02077052,0.03158392,0.1187179,0.02385242,-0.104896,0.07673719,-0.04681848,0.07124758,0.01358442,0.06216125,0.07636794,0.04945141,0.15395944,0.07011552,-0.00162409,-0.03893481,7.006
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z124n_011.tif,Batch6,m,z124n,11,5_5_2016,17:56:22,Dmel,0.014,-0.05486256,-0.1137878,-0.21428173,-0.03609214,-0.23162941,0.00507246,-0.15677607,0.08611917,0.1195042,0.06521274,0.19241755,0.05501146,0.00659249,-0.0579887,-0.00061068,-0.01665913,0.09477442,0.00415926,0.09283103,0.0216917,0.15610505,0.02374551,0.1690279,-0.00591684,0.19561929,-0.0210135,0.18274388,-0.07060165,0.14548735,-0.1042724,0.09850546,-0.12115381,0.04773919,-0.12646849,-0.00273457,-0.12304618,-0.09403051,-0.10419105,-0.13975438,-0.08833014,-0.18259649,-0.06489028,-0.22950231,-0.00931997,-0.21458508,0.04532966,-0.18744083,0.06958788,-0.10415722,0.09962829,-0.05679598,0.10217741,-0.00743098,0.09868485,0.05536332,0.08909855,0.15205768,0.0401844,0.19343645,0.03081782,-0.02889306,-0.08272028,0.05326897,-0.03916318,0.10998174,-0.02171049,-0.14621434,-0.02668709,-0.07699295,-0.01984693,0.04320771,-0.00857604,0.14152003,0.00625719,-0.17297839,0.02024831,-0.11755066,0.02746383,-0.05239993,0.03072137,0.02022758,0.03085762,0.11840972,0.02259628,-0.10953935,0.0754951,-0.05024195,0.07155631,0.01137377,0.06241903,0.07491041,0.04775377,0.15406656,0.06804488,0.00282768,-0.03749877,6.989
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z124n_012.tif,Batch6,m,z124n,12,5_5_2016,17:56:22,Dmel,0.014,-0.05392057,-0.11497889,-0.21128186,-0.03822212,-0.23154921,0.00884587,-0.16000226,0.08595849,0.11961012,0.06393807,0.19163634,0.05438132,0.00824233,-0.05870649,-0.00014083,-0.01772167,0.09235309,0.00314545,0.09128581,0.02119082,0.15467948,0.02332829,0.16868488,-0.00594266,0.19714466,-0.0197752,0.18401961,-0.0706402,0.14587617,-0.1033805,0.0989758,-0.12010413,0.048303,-0.12660143,-0.00244429,-0.12407145,-0.09393466,-0.10469113,-0.13949158,-0.08814387,-0.1820055,-0.06421947,-0.22920138,-0.00916214,-0.21504732,0.04578372,-0.18790042,0.07034354,-0.10420818,0.10080587,-0.05663736,0.10304853,-0.00722035,0.09897568,0.05549147,0.08871243,0.15219985,0.03991903,0.19342004,0.03036808,-0.02780542,-0.08409915,0.05362807,-0.03989923,0.11002143,-0.021994,-0.14442958,-0.0268026,-0.07568055,-0.02049702,0.04354108,-0.00915309,0.14102618,0.00587483,-0.17269309,0.0215735,-0.11751964,0.02809359,-0.05272698,0.03156929,0.01958335,0.0318009,0.11718958,0.0219683,-0.11090122,0.07826908,-0.05172399,0.0712163,0.00996899,0.06131414,0.07407484,0.04786517,0.15412848,0.06902741,0.00338157,-0.03851126,7.071
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z124n_013.tif,Batch6,m,z124n,13,5_5_2016,17:56:22,Dmel,0.014,-0.05264184,-0.11377835,-0.21356946,-0.03734343,-0.23184233,0.00548035,-0.15613601,0.08697627,0.11582446,0.06765188,0.19354156,0.05490597,0.00771208,-0.05937479,0.00108035,-0.01807271,0.09231807,0.00261329,0.09093645,0.02202471,0.15674628,0.02301017,0.16958145,-0.00646164,0.19497218,-0.0243141,0.18210033,-0.0700799,0.14495256,-0.10346522,0.09805735,-0.11991113,0.04745559,-0.1255851,-0.00299886,-0.12236406,-0.09437109,-0.10374119,-0.14020494,-0.08802877,-0.18324047,-0.06468023,-0.22992514,-0.00859936,-0.21441341,0.04582338,-0.18725847,0.06991926,-0.10429601,0.10080323,-0.0568103,0.10350903,-0.00737053,0.09970629,0.05535968,0.08954309,0.15202984,0.04047112,0.19461514,0.03229723,-0.02700767,-0.08291543,0.05477102,-0.04011142,0.11077742,-0.02171869,-0.14604198,-0.02718008,-0.07669688,-0.02143463,0.0433615,-0.00916828,0.14177168,0.00569934,-0.17330937,0.02012519,-0.1176719,0.02642081,-0.0524463,0.03032297,0.02043873,0.03112917,0.11877789,0.02249739,-0.10988358,0.07741663,-0.05062309,0.07169321,0.01082725,0.06136587,0.07462762,0.04739507,0.15249985,0.06850826,0.00362328,-0.03898066,6.964
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z124n_014.tif,Batch6,m,z124n,14,5_5_2016,17:56:22,Dmel,0.014,-0.0529824,-0.11422332,-0.21509963,-0.03615629,-0.23258698,0.00523291,-0.15647198,0.08618211,0.11860848,0.06610371,0.19400541,0.05527935,0.00827493,-0.05760915,0.00423121,-0.01676124,0.0943296,0.00377684,0.09139947,0.02116325,0.15958358,0.02320453,0.16848255,-0.00654621,0.19199473,-0.0223224,0.18067552,-0.06929915,0.14394458,-0.10291103,0.09705485,-0.11883254,0.04668769,-0.12479257,-0.00367119,-0.12230692,-0.09496492,-0.10423165,-0.14070701,-0.08846942,-0.18354272,-0.06496589,-0.23047324,-0.00918718,-0.21515147,0.04539629,-0.18785625,0.06924939,-0.10515794,0.09987926,-0.05788457,0.10289978,-0.00855099,0.09960622,0.05413525,0.08997464,0.15053147,0.04080039,0.19390773,0.03150929,-0.02761422,-0.08278288,0.05369226,-0.03904123,0.10988844,-0.02154021,-0.1457524,-0.02812056,-0.07646326,-0.02104695,0.04358146,-0.00828498,0.14222012,0.00601764,-0.17411687,0.02080407,-0.11786371,0.02677123,-0.05198757,0.02968946,0.02146358,0.03051064,0.12077904,0.02154893,-0.10902581,0.07632541,-0.0491271,0.07169927,0.01274587,0.06071238,0.07682935,0.04573706,0.15386047,0.06705575,0.00414462,-0.03769803,6.924
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z124n_015.tif,Batch6,m,z124n,15,5_5_2016,17:56:22,Dmel,0.014,-0.05731477,-0.11421401,-0.21206981,-0.03936077,-0.23031736,0.00806878,-0.15613107,0.08531532,0.11785622,0.06683569,0.19441052,0.05396946,-0.00079966,-0.06053306,-0.00325557,-0.01706209,0.0925358,0.00456302,0.08760927,0.02202027,0.15861493,0.02408919,0.17248106,-0.0051254,0.19398636,-0.0245642,0.18399742,-0.07170031,0.14492021,-0.10315844,0.09813862,-0.11896461,0.0478382,-0.1249572,-0.00253487,-0.12283942,-0.09420359,-0.10578686,-0.14028992,-0.09035021,-0.1831979,-0.06642847,-0.2285778,-0.00973765,-0.21375399,0.04409863,-0.1867905,0.06815235,-0.1042732,0.099749,-0.05680119,0.10266199,-0.00740761,0.09869916,0.05514631,0.08837837,0.15258264,0.04107351,0.19446485,0.03180675,-0.0318075,-0.08213857,0.05319486,-0.03886072,0.11115604,-0.02032086,-0.14540627,-0.02788367,-0.07636589,-0.02053325,0.04313014,-0.00706721,0.14152939,0.00728028,-0.17162378,0.02077006,-0.11612607,0.02748487,-0.05094165,0.03097201,0.02178001,0.03130396,0.12003269,0.02277678,-0.10817418,0.07784725,-0.04869838,0.07230393,0.01313628,0.06272758,0.07719778,0.04881133,0.1543723,0.06880846,-0.00324938,-0.03898101,7.097
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z124n_016.tif,Batch6,m,z124n,16,5_5_2016,17:56:22,Dmel,0.014,-0.05431569,-0.11517211,-0.21423641,-0.03601013,-0.23177281,0.00615115,-0.15520307,0.08785779,0.11499925,0.0672722,0.19270112,0.05698166,0.00961158,-0.05872717,0.00506773,-0.01686452,0.09306724,0.00356745,0.09055675,0.0213134,0.15907271,0.02501049,0.16698041,-0.00637497,0.19457425,-0.02137516,0.18102554,-0.06980892,0.14488047,-0.10405022,0.09818158,-0.12190744,0.04722321,-0.12806222,-0.00355414,-0.12464178,-0.09487617,-0.10468364,-0.1404949,-0.08830079,-0.18317651,-0.06455084,-0.22956305,-0.00898081,-0.21537262,0.04551624,-0.18838139,0.0700372,-0.10488097,0.10041779,-0.05736529,0.10266151,-0.0079709,0.09863266,0.05474999,0.08849579,0.15190849,0.04050898,0.1944719,0.0326114,-0.02771613,-0.08485662,0.05284899,-0.04042062,0.10871975,-0.02194237,-0.14533837,-0.02483031,-0.07647295,-0.01840842,0.04320241,-0.00898346,0.14051859,0.00713324,-0.17383178,0.02109094,-0.1177653,0.02675989,-0.05213831,0.02970875,0.021001,0.03000374,0.12000501,0.02276238,-0.10838517,0.07599396,-0.04896043,0.07081599,0.01257265,0.06034261,0.07639118,0.04594205,0.15151639,0.06947165,0.00592415,-0.0381084,6.779
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z124n_017.tif,Batch6,m,z124n,17,5_5_2016,17:56:22,Dmel,0.014,-0.05604229,-0.1126089,-0.21523237,-0.03692169,-0.23255,0.0039752,-0.1489161,0.08960544,0.12133795,0.06460638,0.19483182,0.05241223,0.00826081,-0.05752852,0.00206951,-0.01701679,0.09297377,0.0028454,0.09051908,0.02060146,0.15221812,0.02277372,0.16827117,-0.00757785,0.197603,-0.0162753,0.18300052,-0.06880641,0.14643495,-0.10278128,0.09969563,-0.12022197,0.04888376,-0.12571115,-0.00161674,-0.12210957,-0.09319092,-0.10393747,-0.13930536,-0.08883328,-0.18284853,-0.06607958,-0.23035237,-0.00984982,-0.21528932,0.04585517,-0.18783477,0.07017876,-0.10409924,0.09974193,-0.05672504,0.10186098,-0.00742837,0.09788957,0.05524156,0.08801021,0.15295032,0.04171361,0.1954752,0.03085476,-0.02932915,-0.08221546,0.05295117,-0.03985809,0.10950498,-0.02262398,-0.14697155,-0.02659395,-0.07786683,-0.01998835,0.04207677,-0.009018,0.14012383,0.00637713,-0.17628864,0.02016178,-0.12096829,0.02559275,-0.05625027,0.02948525,0.01604346,0.03032886,0.11369373,0.02098045,-0.10482084,0.07726566,-0.04753757,0.07200592,0.01204802,0.06292637,0.07342834,0.04801056,0.15686525,0.0680012,0.0049618,-0.03750336,6.876
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z124n_018.tif,Batch6,m,z124n,18,5_5_2016,17:56:22,Dmel,0.014,-0.05587121,-0.11286176,-0.21373391,-0.03953511,-0.23289217,0.006678,-0.15306759,0.08678917,0.11699932,0.06634342,0.19326302,0.05477157,0.00064133,-0.06017316,-0.00268322,-0.01727019,0.09325654,0.00316689,0.09043796,0.02167374,0.16030525,0.02347747,0.17098308,-0.00636898,0.19379696,-0.0232851,0.18393511,-0.07094693,0.14539371,-0.10367665,0.09822637,-0.11904518,0.04781966,-0.12444454,-0.00246853,-0.12178884,-0.09373635,-0.10380561,-0.13958703,-0.08852273,-0.18292821,-0.06587738,-0.23127202,-0.01025654,-0.21435259,0.04453349,-0.18710438,0.06845967,-0.10448429,0.09947137,-0.05714168,0.10215488,-0.00788113,0.09816013,0.05460746,0.08799211,0.15220176,0.04173288,0.19372479,0.03304577,-0.0302307,-0.08164575,0.05317796,-0.03841633,0.11033827,-0.02023394,-0.14705815,-0.02570516,-0.07769657,-0.02006559,0.04242233,-0.00861355,0.14047204,0.0070648,-0.17347487,0.01964658,-0.11740714,0.02684864,-0.05149953,0.03132748,0.02217434,0.03108939,0.12154383,0.02246914,-0.10633493,0.07637073,-0.04701943,0.07097344,0.01445823,0.06071081,0.07824104,0.04659888,0.15353626,0.06987315,-0.002031,-0.03888459,6.987
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z124n_019.tif,Batch6,m,z124n,19,5_5_2016,17:56:22,Dmel,0.014,-0.05574582,-0.11442059,-0.21392383,-0.03553407,-0.23162717,0.00718138,-0.16036805,0.08300183,0.11902167,0.06539681,0.19318546,0.05485649,0.00678293,-0.05895289,0.00068245,-0.01643962,0.09433842,0.00491439,0.0913293,0.02147402,0.15829456,0.02381482,0.16866541,-0.00525726,0.1968213,-0.02220484,0.18228603,-0.07048319,0.14477473,-0.10322854,0.09820797,-0.12009041,0.04774157,-0.12662257,-0.00283354,-0.1241661,-0.09376282,-0.10417034,-0.13901781,-0.08760655,-0.18152398,-0.0641793,-0.22943214,-0.00974982,-0.2139837,0.04461106,-0.18665005,0.06836732,-0.10395615,0.09861718,-0.05674947,0.10145693,-0.00748277,0.09805331,0.05516037,0.08851281,0.15204719,0.040511,0.19430517,0.03112438,-0.02926412,-0.08370781,0.05290679,-0.03979709,0.10949724,-0.02118895,-0.14691841,-0.02495392,-0.07777737,-0.01935194,0.04219722,-0.00847226,0.1400408,0.00706503,-0.1726076,0.02078219,-0.11693532,0.02788123,-0.05149217,0.0317199,0.02153429,0.03093651,0.12013718,0.02227312,-0.11072707,0.07705476,-0.05066558,0.07162659,0.01169178,0.06137576,0.07640637,0.04757543,0.15423836,0.06878014,0.00115036,-0.03838635,6.932
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z124n_020.tif,Batch6,m,z124n,20,5_5_2016,17:56:22,Dmel,0.014,-0.05510337,-0.1155094,-0.21220943,-0.03689031,-0.23032536,0.00681497,-0.15449223,0.08674278,0.11714846,0.06772191,0.19342185,0.05660848,0.00256306,-0.06116036,-0.00376797,-0.01780749,0.09294277,0.00439354,0.0905867,0.02322886,0.15713362,0.02404821,0.16852271,-0.00567922,0.1937137,-0.02332609,0.18409582,-0.07167554,0.14601896,-0.10492096,0.09892753,-0.12169752,0.04811988,-0.12778969,-0.00263079,-0.12498281,-0.0940415,-0.10543399,-0.13963557,-0.08893606,-0.18209891,-0.06484563,-0.22809233,-0.00922605,-0.21404142,0.04489161,-0.18699391,0.06916896,-0.10383509,0.09988333,-0.05634417,0.10259329,-0.00687185,0.09898151,0.05595921,0.08916355,0.15300475,0.0405072,0.1935072,0.03323456,-0.02955718,-0.08439306,0.05234962,-0.03982993,0.1089721,-0.02146365,-0.1455109,-0.0267848,-0.07639247,-0.02048534,0.04358298,-0.00873456,0.14143574,0.00752828,-0.17319766,0.02121924,-0.11763133,0.02690385,-0.05257926,0.03114464,0.02012266,0.03136748,0.11821807,0.02363062,-0.10755924,0.07795267,-0.04856517,0.07247128,0.01255761,0.06216714,0.0760857,0.04853659,0.15325679,0.07025545,-0.00077039,-0.03958753,6.98
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z160n_001.tif,Batch6,m,z160n,1,5_5_2016,17:56:22,Dmel,0.014,-0.05657513,-0.11216471,-0.21790881,-0.03492956,-0.23541266,0.01180945,-0.15039692,0.08501082,0.11638334,0.06688299,0.19534074,0.05315547,0.01110091,-0.05551476,0.00596491,-0.01624145,0.09448645,0.00152636,0.09281315,0.01942208,0.1557048,0.02385068,0.17237614,-0.00578094,0.19788401,-0.0188278,0.18070628,-0.06869548,0.14364322,-0.10112061,0.09751317,-0.11735778,0.04746857,-0.1223066,-0.00254108,-0.1201379,-0.09384628,-0.10406758,-0.1399606,-0.08969152,-0.1832312,-0.06681778,-0.23213596,-0.01141806,-0.21721136,0.04613629,-0.18802605,0.06831394,-0.10469934,0.09502357,-0.05803654,0.09786262,-0.00908913,0.09535812,0.05345781,0.08714381,0.14983954,0.03979592,0.19674486,0.03096133,-0.02808722,-0.08219946,0.05478731,-0.03740758,0.11236786,-0.01950162,-0.148002,-0.02497063,-0.0778306,-0.01920594,0.04420615,-0.01016872,0.14334983,0.00604758,-0.17724453,0.02383392,-0.12105656,0.02768789,-0.05536519,0.03027488,0.01787174,0.03050367,0.11690515,0.0205813,-0.10474888,0.07351846,-0.0468808,0.06841597,0.01320602,0.05904725,0.07566837,0.04621319,0.15361778,0.0669694,0.00487872,-0.03682048,6.694
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z160n_002.tif,Batch6,m,z160n,2,5_5_2016,17:56:22,Dmel,0.014,-0.05614966,-0.113255,-0.21669564,-0.03399757,-0.23373404,0.01137506,-0.15220622,0.08585825,0.11574208,0.06678988,0.1929474,0.0546113,0.0100086,-0.05703317,0.00486951,-0.01699209,0.09343879,0.00118292,0.08707621,0.02061548,0.16024405,0.0238591,0.17341551,-0.00438654,0.19511316,-0.01918548,0.18159331,-0.06951721,0.14414509,-0.10242148,0.09746109,-0.11849643,0.04720963,-0.12414389,-0.00298795,-0.12158678,-0.0943789,-0.10475729,-0.14026208,-0.08946394,-0.18302107,-0.06590793,-0.23036299,-0.01050606,-0.21731539,0.04602558,-0.18866297,0.06904544,-0.10507822,0.0962279,-0.05825693,0.09862207,-0.00928484,0.09548393,0.05320552,0.08674034,0.15102791,0.04195592,0.19476494,0.03280858,-0.02787132,-0.08317202,0.0554703,-0.0383131,0.1133051,-0.02027524,-0.14764928,-0.02558126,-0.07824074,-0.01969413,0.04257587,-0.01029389,0.14062712,0.00583302,-0.176481,0.02391032,-0.11992246,0.02780063,-0.05381051,0.03031557,0.01987894,0.03081082,0.11949148,0.02194076,-0.1055864,0.0750596,-0.04666163,0.06867505,0.0144896,0.05834377,0.07817557,0.04511677,0.15197118,0.06730452,0.00637228,-0.03733207,6.625
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z160n_003.tif,Batch6,m,z160n,3,5_5_2016,17:56:22,Dmel,0.014,-0.05539119,-0.11170966,-0.2189324,-0.03408595,-0.23313386,0.01187858,-0.15050906,0.08579464,0.11576459,0.06726039,0.19351754,0.05409131,0.00445582,-0.05646463,-0.0014045,-0.01847636,0.09079003,0.00154638,0.08941332,0.02024797,0.15943335,0.0223778,0.17318968,-0.00476934,0.19988782,-0.01919295,0.18281129,-0.06913291,0.14497022,-0.10125047,0.09863904,-0.11749983,0.04852601,-0.12217407,-0.00150934,-0.11932193,-0.09319273,-0.10450608,-0.1397108,-0.09091994,-0.18361997,-0.0684277,-0.23065468,-0.01141361,-0.21658704,0.04524336,-0.18809816,0.06840404,-0.10458292,0.09593731,-0.05771289,0.0985082,-0.00865534,0.09557053,0.05395754,0.08698866,0.15152454,0.04140081,0.1955156,0.03110542,-0.0291354,-0.08012908,0.05476584,-0.03638177,0.11254946,-0.01895507,-0.15050512,-0.02517213,-0.07998676,-0.02036256,0.04248703,-0.00992581,0.14219969,0.00584247,-0.17481949,0.02393593,-0.11853727,0.02839158,-0.05270134,0.030604,0.02062959,0.02949282,0.1197524,0.02118737,-0.10467462,0.07347713,-0.04603853,0.06825739,0.01479638,0.05835397,0.07809717,0.04527751,0.15225351,0.06707193,0.00016596,-0.03797567,6.716
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z160n_004.tif,Batch6,m,z160n,4,5_5_2016,17:56:22,Dmel,0.014,-0.05308118,-0.11322348,-0.21599231,-0.03478172,-0.23214345,0.00982843,-0.1590694,0.08326045,0.11665513,0.06607313,0.19596382,0.05222248,0.00767382,-0.05765697,0.00241137,-0.01659953,0.09363774,0.00197713,0.09244558,0.02157304,0.15666109,0.0226699,0.17186419,-0.00550296,0.19529935,-0.0218339,0.18121301,-0.06917842,0.14415562,-0.10199843,0.09771781,-0.11826732,0.04754521,-0.12378223,-0.00256455,-0.1210428,-0.09388477,-0.10437789,-0.13986085,-0.08946379,-0.18289038,-0.06624347,-0.22951802,-0.01027067,-0.21560879,0.04513554,-0.1876139,0.0684289,-0.10463541,0.09744409,-0.05765595,0.10022719,-0.00856534,0.09694901,0.05390032,0.08756226,0.15109751,0.04113813,0.19641165,0.03137147,-0.02686611,-0.08223023,0.05538537,-0.03808883,0.11234533,-0.02062458,-0.14759712,-0.02492317,-0.07781999,-0.01925311,0.04342848,-0.00958998,0.14219324,0.00574514,-0.17370883,0.02366428,-0.11789305,0.02851224,-0.05259926,0.03088601,0.02019591,0.0311564,0.1184968,0.02176848,-0.11060826,0.07603726,-0.05100627,0.07043644,0.01080108,0.06007266,0.07499946,0.04629478,0.15387997,0.06573859,0.00480435,-0.03723998,6.823
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z160n_005.tif,Batch6,m,z160n,5,5_5_2016,17:56:22,Dmel,0.014,-0.05168905,-0.1129917,-0.21785868,-0.0339122,-0.23439952,0.01115169,-0.15385604,0.08491675,0.11654167,0.06598076,0.1938308,0.0527386,0.01045963,-0.05522801,0.00099898,-0.0168084,0.09411859,0.00233397,0.08997426,0.0212605,0.15910822,0.02322156,0.17279619,-0.00619543,0.19625965,-0.01930698,0.18075619,-0.06871017,0.1443727,-0.10242792,0.09767774,-0.11819367,0.04748554,-0.12279122,-0.00252515,-0.12014311,-0.09386274,-0.10427845,-0.13992079,-0.08970321,-0.18306302,-0.06664814,-0.23109221,-0.01105688,-0.21712551,0.04607927,-0.18821506,0.06874738,-0.10482562,0.09641348,-0.05800007,0.09914462,-0.00900425,0.09611729,0.05344941,0.08717645,0.15067696,0.04118463,0.19395128,0.0297865,-0.02611371,-0.08102928,0.05649231,-0.03752381,0.11348056,-0.02059723,-0.14905099,-0.02536784,-0.07900505,-0.01978478,0.04267487,-0.00948527,0.1418958,0.00544821,-0.17595831,0.0229894,-0.11954953,0.02768765,-0.05355448,0.03077707,0.0200628,0.03091265,0.11947926,0.02206669,-0.10697331,0.07431126,-0.04787885,0.06859493,0.01344659,0.05859297,0.07729392,0.0456202,0.15272879,0.06568434,0.00350922,-0.0367551,6.817
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z160n_006.tif,Batch6,m,z160n,6,5_5_2016,17:56:22,Dmel,0.014,-0.05641625,-0.11354287,-0.21747903,-0.03472184,-0.23457111,0.01382601,-0.14937986,0.08660082,0.11841655,0.064784,0.19204135,0.05319538,0.01199399,-0.05643579,0.00467031,-0.01839971,0.09551573,0.00240027,0.09200604,0.02076008,0.15684795,0.02388916,0.16966323,-0.00574619,0.19487984,-0.0093383,0.18226714,-0.06846295,0.14556929,-0.10263689,0.09907351,-0.12114492,0.04816124,-0.12648035,-0.00228426,-0.12299315,-0.09355947,-0.1047501,-0.13947351,-0.08970208,-0.18256482,-0.06684011,-0.2310865,-0.0121209,-0.21832079,0.04529956,-0.18941799,0.06834936,-0.10571335,0.09620481,-0.05877272,0.09884037,-0.00970446,0.09569025,0.05281309,0.08664857,0.14989058,0.04065391,0.19304463,0.0310925,-0.02896098,-0.08272692,0.05369689,-0.03893438,0.11057633,-0.02047276,-0.14832103,-0.02486467,-0.0786633,-0.01997095,0.0427698,-0.01264303,0.14075287,0.00473631,-0.17595622,0.025792,-0.11976727,0.02960243,-0.05407741,0.03165062,0.01911889,0.0311037,0.11802752,0.02152092,-0.10366775,0.07559675,-0.04566425,0.07067001,0.01433475,0.06015606,0.07660485,0.04608638,0.15286593,0.0653387,0.00822,-0.03756003,6.603
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z160n_007.tif,Batch6,m,z160n,7,5_5_2016,17:56:22,Dmel,0.014,-0.05150522,-0.1135041,-0.21600923,-0.03668958,-0.23566456,0.01075804,-0.15158837,0.08680744,0.12061556,0.06340099,0.1940005,0.05364301,0.0097117,-0.0565048,0.00261524,-0.01817493,0.08916015,0.0016572,0.08331852,0.02055433,0.16010221,0.02398001,0.17427693,-0.00341707,0.19533779,-0.02172577,0.17950738,-0.06822012,0.1430047,-0.10097354,0.09698063,-0.11771183,0.0469156,-0.12357016,-0.00318233,-0.12089813,-0.09446774,-0.10418865,-0.14035674,-0.08910398,-0.1834001,-0.06600395,-0.23211886,-0.01079447,-0.21802282,0.04707476,-0.18897116,0.06992706,-0.10508896,0.09665044,-0.05827881,0.09865062,-0.00941026,0.0950147,0.05290296,0.08583221,0.15119583,0.04255325,0.19492285,0.03203261,-0.0248699,-0.08216347,0.05686815,-0.03566377,0.11401132,-0.01692896,-0.14737165,-0.0256268,-0.07771372,-0.01947008,0.0436289,-0.01067352,0.1416577,0.00727794,-0.17701709,0.02386749,-0.12038724,0.02979853,-0.05401441,0.03140458,0.0197796,0.02936686,0.11976377,0.02205025,-0.10608535,0.07414666,-0.04728148,0.06767635,0.01362808,0.05672447,0.07706092,0.04284368,0.15509988,0.06568293,0.00673914,-0.03736877,6.575
C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z160n_008.tif,Batch6,m,z160n,8,5_5_2016,17:56:22,Dmel,0.014,-0.05483259,-0.1127038,-0.21610158,-0.03490238,-0.23487808,0.01170375,-0.15469953,0.08513112,0.11812556,0.06531953,0.19660922,0.0540546,0.01229994,-0.05588349,0.00526263,-0.01744725,0.09330644,0.0024789,0.08693297,0.02020183,0.15724137,0.02311054,0.1738992,-0.0048334,0.19582825,-0.01961978,0.17999818,-0.0684557,0.142834,-0.10044588,0.09699628,-0.11735831,0.04703169,-0.12359838,-0.00304149,-0.12111665,-0.09403054,-0.10357621,-0.1396143,-0.0881202,-0.18236187,-0.06504524,-0.23136194,-0.0106345,-0.21723202,0.04683946,-0.18832233,0.069623,-0.10467645,0.09600618,-0.05801203,0.09799604,-0.00924722,0.09452678,0.05300011,0.08564549,0.1511904,0.04259473,0.19635863,0.03041433,-0.02764164,-0.08117664,0.05626806,-0.03739463,0.11388976,-0.01914418,-0.14715364,-0.02596322,-0.07709594,-0.02059934,0.04448084,-0.00951154,0.14367833,0.00552312,-0.17719148,0.02400196,-0.12093077,0.02792138,-0.05516511,0.02993074,0.01807558,0.02914693,0.11715342,0.02121801,-0.10795436,0.07394599,-0.04909207,0.06785339,0.01217011,0.05865946,0.07572293,0.04523895,0.15469357,0.06546594,0.00758949,-0.03702145,6.56
