CPFile	File	O1x	O1y	O2x	O2y	Perp	Date	Time	Tags	Scale	Sex	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15	x16	y16	x17	y17	x18	y18	x19	y19	x20	y20	x21	y21	x22	y22	x23	y23	x24	y24	x25	y25	x26	y26	x27	y27	x28	y28	x29	y29	x30	y30	x31	y31	x32	y32	x33	y33	x34	y34	x35	y35	x36	y36	x37	y37	x38	y38	x39	y39	x40	y40	x41	y41	x42	y42	x43	y43	x44	y44	x45	y45	x46	y46	x47	y47	x48	y48	CS
wing1131	C:\Waiting_Wings\MariaPesevski\Z311\splining\mp_z311_t18_1_m_r_04.tif	66.5	25	43	61.5	mp	10_10_2018	19:26:11	dmel	0.00694	f	 -0.04739647	 -0.11201590	 -0.22202519	 -0.02831674	 -0.23641115	  0.01731873	 -0.14758046	  0.08761854	  0.12312676	  0.05813434	  0.19405844	  0.05123970	  0.00637610	 -0.05662578	 -0.00305178	 -0.01594955	  0.09094439	  0.00210728	  0.08670320	  0.01976368	  0.16037412	  0.02188903	  0.17352259	 -0.00589604	  0.19783429	 -0.01539542	  0.18112746	 -0.07253509	  0.14287059	 -0.10346166	  0.09523167	 -0.11895434	  0.04507909	 -0.12383132	 -0.00483527	 -0.12005424	 -0.09453563	 -0.09966379	 -0.13812432	 -0.08482177	 -0.18109203	 -0.06354429	 -0.23196535	 -0.01266269	 -0.21804744	  0.04872395	 -0.18762402	  0.07156257	 -0.10181265	  0.09512598	 -0.05519688	  0.09556607	 -0.00701496	  0.09093415	  0.05438869	  0.08111160	  0.15212858	  0.03772714	  0.19532122	  0.02895455	 -0.02457379	 -0.07883011	  0.05872457	 -0.03649616	  0.11488499	 -0.01998105	 -0.15340056	 -0.02063772	 -0.08408404	 -0.01652162	  0.03950667	 -0.01023115	  0.13974592	  0.00520433	 -0.18054904	  0.02742316	 -0.12486634	  0.02985255	 -0.05905303	  0.03079252	  0.01534209	  0.02940851	  0.11796506	  0.02024357	 -0.10119259	  0.07572393	 -0.04178940	  0.06740773	  0.01951702	  0.05533788	  0.08538390	  0.04075568	  0.15616865	  0.06332642	 -0.00010365	 -0.03682717	   4.473
wing1132	C:\Waiting_Wings\MariaPesevski\Z311\splining\mp_z311_t18_1_m_r_05.tif	64.5	27.5	46	74	mp	10_10_2018	19:26:11	dmel	0.00694	f	 -0.04708470	 -0.11139605	 -0.21972201	 -0.03068731	 -0.23357586	  0.01486860	 -0.15495924	  0.08595648	  0.12354359	  0.05936248	  0.19590214	  0.05185768	  0.00349952	 -0.05584511	 -0.00127830	 -0.01669119	  0.08673330	  0.00239044	  0.08479399	  0.02084639	  0.16330087	  0.02191412	  0.17262166	 -0.00510098	  0.19572136	 -0.02413038	  0.18139491	 -0.07512608	  0.14214662	 -0.10541982	  0.09421971	 -0.11984910	  0.04416107	 -0.12346995	 -0.00545460	 -0.11914012	 -0.09506979	 -0.09943133	 -0.13886649	 -0.08536382	 -0.18203515	 -0.06429261	 -0.23049897	 -0.01124525	 -0.21674780	  0.04796678	 -0.18745404	  0.07213292	 -0.10134007	  0.09470108	 -0.05479585	  0.09463810	 -0.00664552	  0.09005969	  0.05481717	  0.08073520	  0.15281475	  0.03753393	  0.19585052	  0.03016099	 -0.02640911	 -0.07660137	  0.05774113	 -0.03518312	  0.11391575	 -0.01911542	 -0.15176724	 -0.02049361	 -0.08241418	 -0.01612560	  0.04092108	 -0.00867676	  0.14130709	  0.00604573	 -0.17858140	  0.02577835	 -0.12297591	  0.02944322	 -0.05718679	  0.03162907	  0.01728054	  0.03081548	  0.11989846	  0.02165276	 -0.10556282	  0.07602909	 -0.04423220	  0.06816043	  0.01930508	  0.05738964	  0.08741167	  0.04327336	  0.15727839	  0.06468332	 -0.00192236	 -0.03664033	   4.448
wing1133	C:\Waiting_Wings\MariaPesevski\Z311\splining\mp_z311_t18_1_m_r_06.tif	70	19	46	55	mp	10_10_2018	19:26:11	dmel	0.00694	f	 -0.05025577	 -0.10979898	 -0.21964320	 -0.03170289	 -0.23649597	  0.01400315	 -0.15089135	  0.08759865	  0.11793857	  0.05952844	  0.19336143	  0.04906280	  0.00713833	 -0.05393458	 -0.00305353	 -0.01578557	  0.08883984	  0.00068070	  0.08688427	  0.01961225	  0.16466928	  0.01908987	  0.17400747	 -0.00583458	  0.19722953	 -0.01645635	  0.18117058	 -0.07275224	  0.14328522	 -0.10487851	  0.09497205	 -0.11931261	  0.04469791	 -0.12240448	 -0.00502755	 -0.11783063	 -0.09512783	 -0.09939365	 -0.13897268	 -0.08519588	 -0.18200672	 -0.06375209	 -0.23235677	 -0.01209618	 -0.21802289	  0.04838469	 -0.18814411	  0.07178682	 -0.10229550	  0.09604315	 -0.05556247	  0.09629856	 -0.00731448	  0.09134027	  0.05405391	  0.08103964	  0.15174807	  0.03735446	  0.19645855	  0.02940386	 -0.02700335	 -0.07614536	  0.05824063	 -0.03582084	  0.11491660	 -0.01930748	 -0.15370699	 -0.02180402	 -0.08427425	 -0.01782651	  0.03895579	 -0.00845499	  0.13983346	  0.00457211	 -0.17969466	  0.02526510	 -0.12359944	  0.02984077	 -0.05710576	  0.03203252	  0.01817577	  0.03001984	  0.12175661	  0.02014582	 -0.10202561	  0.07651098	 -0.04113162	  0.06779341	  0.02181568	  0.05572186	  0.08929488	  0.04047558	  0.15281793	  0.06197511	  0.00145014	 -0.03509195	   4.465
wing1134	C:\Waiting_Wings\MariaPesevski\Z311\splining\mp_z311_t18_1_m_r_07.tif	73.5	21.5	45	59.5	mp	10_10_2018	19:26:11	dmel	0.00694	f	 -0.05042104	 -0.11134596	 -0.21975746	 -0.02865512	 -0.23567108	  0.01510545	 -0.15253858	  0.08547001	  0.11923638	  0.06031428	  0.19552926	  0.05072887	  0.00436473	 -0.05562007	 -0.00209699	 -0.01624390	  0.08852668	  0.00179339	  0.08585328	  0.02014448	  0.16264474	  0.02027858	  0.17478227	 -0.00554041	  0.19816897	 -0.01915633	  0.18117909	 -0.07335970	  0.14298336	 -0.10498838	  0.09465055	 -0.11822177	  0.04462497	 -0.12256524	 -0.00511612	 -0.11936904	 -0.09498711	 -0.10015224	 -0.13861871	 -0.08538995	 -0.18123632	 -0.06336574	 -0.23048075	 -0.01164254	 -0.21779604	  0.04876383	 -0.18715949	  0.07112605	 -0.10162963	  0.09461994	 -0.05507843	  0.09517426	 -0.00695882	  0.09048114	  0.05437261	  0.08040702	  0.15222043	  0.03758234	  0.19653971	  0.03065001	 -0.02713762	 -0.07770168	  0.05800541	 -0.03572509	  0.11523380	 -0.01975548	 -0.15165012	 -0.02129830	 -0.08240195	 -0.01714133	  0.04078878	 -0.00912126	  0.14133871	  0.00407022	 -0.17991934	  0.02694340	 -0.12408075	  0.03055240	 -0.05802240	  0.03188985	  0.01668767	  0.03026384	  0.11959528	  0.02095279	 -0.10392137	  0.07691717	 -0.04316391	  0.06822918	  0.01955649	  0.05598030	  0.08690194	  0.04112436	  0.15450425	  0.06275731	  0.00155466	 -0.03596090	   4.522
wing1135	C:\Waiting_Wings\MariaPesevski\Z311\splining\mp_z311_t18_1_m_r_09.tif	74.5	31	51	72	mp	10_10_2018	19:26:11	dmel	0.00694	f	 -0.04998196	 -0.11027372	 -0.21929876	 -0.03158746	 -0.23560826	  0.01413220	 -0.14834099	  0.08726916	  0.12433755	  0.05702591	  0.19679764	  0.05148460	  0.00866203	 -0.05479917	 -0.00229146	 -0.01539004	  0.08556277	  0.00212805	  0.08513351	  0.02019918	  0.15914569	  0.02093048	  0.17242494	 -0.00478634	  0.19722185	 -0.02100107	  0.18131663	 -0.07349481	  0.14332338	 -0.10551230	  0.09493235	 -0.11933973	  0.04474139	 -0.12171237	 -0.00497762	 -0.11749139	 -0.09548379	 -0.10074113	 -0.13975396	 -0.08721822	 -0.18282684	 -0.06498136	 -0.23161469	 -0.01156993	 -0.21723953	  0.04802894	 -0.18715052	  0.07065482	 -0.10195693	  0.09614349	 -0.05513023	  0.09721548	 -0.00675959	  0.09254030	  0.05473896	  0.08207770	  0.15233157	  0.03709790	  0.19602488	  0.03034400	 -0.02609018	 -0.07752818	  0.05802845	 -0.03680914	  0.11440007	 -0.02066343	 -0.15157544	 -0.02208448	 -0.08248628	 -0.01711215	  0.04019286	 -0.00855299	  0.14065238	  0.00371044	 -0.18013668	  0.02655631	 -0.12475736	  0.03007857	 -0.05925823	  0.03157786	  0.01482480	  0.03025206	  0.11691918	  0.02082411	 -0.10087251	  0.07634776	 -0.04146249	  0.06848476	  0.01997526	  0.05723989	  0.08567053	  0.04213484	  0.15825220	  0.06450144	 -0.00055662	 -0.03633083	   4.489
wing1136	C:\Waiting_Wings\MariaPesevski\Z311\splining\mp_z311_t18_1_m_r_10.tif	79.5	25.5	58	65.5	mp	10_10_2018	19:26:11	dmel	0.00694	f	 -0.05214977	 -0.11126537	 -0.21929416	 -0.03050221	 -0.23490438	  0.01508521	 -0.15003291	  0.08749311	  0.11727384	  0.06268710	  0.19643199	  0.05114042	  0.01094080	 -0.05388931	  0.00029597	 -0.01627316	  0.09009690	  0.00117077	  0.08750401	  0.02010129	  0.16003743	  0.02058928	  0.17348490	 -0.00669835	  0.19780889	 -0.01915868	  0.18100083	 -0.07360097	  0.14276710	 -0.10479773	  0.09467191	 -0.11913030	  0.04444026	 -0.12316809	 -0.00548157	 -0.11952027	 -0.09574953	 -0.10058632	 -0.13961851	 -0.08582598	 -0.18246561	 -0.06355851	 -0.23136069	 -0.01070029	 -0.21686099	  0.04831006	 -0.18716700	  0.07142224	 -0.10176295	  0.09647214	 -0.05492388	  0.09730560	 -0.00650138	  0.09278153	  0.05513627	  0.08277887	  0.15297580	  0.03785240	  0.19689310	  0.02759770	 -0.02637906	 -0.07901772	  0.05755203	 -0.03630888	  0.11449836	 -0.01983784	 -0.15165265	 -0.02119112	 -0.08264128	 -0.01727371	  0.04005050	 -0.00932503	  0.14013474	  0.00434503	 -0.17928917	  0.02455025	 -0.12395933	  0.02840066	 -0.05849281	  0.03130742	  0.01572229	  0.03070235	  0.11784786	  0.02036997	 -0.10257064	  0.07545566	 -0.04259688	  0.06798302	  0.01943821	  0.05706189	  0.08577736	  0.04216623	  0.15389755	  0.06417455	 -0.00082374	 -0.03767492	   4.415
wing1137	C:\Waiting_Wings\MariaPesevski\Z311\splining\mp_z311_t18_1_m_r_11.tif	52.5	33	35	77.5	mp	10_10_2018	19:26:11	dmel	0.00694	f	 -0.05172292	 -0.11139712	 -0.22088960	 -0.03110282	 -0.23739894	  0.01381021	 -0.14469421	  0.08788621	  0.12507258	  0.05545995	  0.19551659	  0.05212850	  0.00815474	 -0.05422917	 -0.00312803	 -0.01555427	  0.09161831	  0.00291617	  0.08590430	  0.02080732	  0.16170567	  0.02184216	  0.17251915	 -0.00371193	  0.19621045	 -0.02052685	  0.17986654	 -0.07283583	  0.14154588	 -0.10298434	  0.09392260	 -0.11748315	  0.04415877	 -0.12309893	 -0.00563260	 -0.11968339	 -0.09549796	 -0.10038450	 -0.13908869	 -0.08543970	 -0.18198902	 -0.06380879	 -0.23312621	 -0.01255414	 -0.21784347	  0.04862800	 -0.18758202	  0.07139551	 -0.10199006	  0.09455853	 -0.05545860	  0.09520618	 -0.00723978	  0.09113402	  0.05420503	  0.08192164	  0.15206593	  0.03823521	  0.19585202	  0.03001954	 -0.02677226	 -0.07909417	  0.05716673	 -0.03645340	  0.11396714	 -0.01970319	 -0.15285084	 -0.02143083	 -0.08372458	 -0.01646686	  0.03931621	 -0.00936980	  0.13948716	  0.00497154	 -0.18098815	  0.02517829	 -0.12509391	  0.02931464	 -0.05891863	  0.03135867	  0.01594255	  0.02992168	  0.11917131	  0.02131360	 -0.09875005	  0.07533056	 -0.03955946	  0.06758857	  0.02153656	  0.05586779	  0.08717076	  0.04162807	  0.15769652	  0.06465019	  0.00016646	 -0.03575959	   4.477
wing1139	C:\Waiting_Wings\MariaPesevski\Z311\splining\mp_z311_t18_2_f_l_02.tif	8	127.5	26	177	mp	10_10_2018	19:26:11	dmel	0.00694	f	 -0.05395112	 -0.10854032	 -0.22079338	 -0.02397148	 -0.23503855	  0.01630281	 -0.15546206	  0.08183931	  0.12373712	  0.05872783	  0.19639230	  0.05447040	  0.00025548	 -0.05811363	 -0.00271105	 -0.01633289	  0.08950492	  0.00125955	  0.08396598	  0.02000531	  0.16318970	  0.02306532	  0.17231701	 -0.00439423	  0.19768594	 -0.01919829	  0.18372882	 -0.07542402	  0.14370228	 -0.10545738	  0.09572848	 -0.12050469	  0.04553547	 -0.12371135	 -0.00398021	 -0.11856831	 -0.09330405	 -0.09843113	 -0.13661797	 -0.08371872	 -0.17890735	 -0.06193026	 -0.22876474	 -0.01158086	 -0.21629163	  0.04935568	 -0.18489143	  0.07020494	 -0.09986325	  0.09204112	 -0.05365324	  0.09300563	 -0.00566817	  0.08918947	  0.05565682	  0.08033051	  0.15413042	  0.03912164	  0.19715782	  0.03151704	 -0.02965446	 -0.07619938	  0.05644141	 -0.03770557	  0.11346305	 -0.02146398	 -0.15299751	 -0.01859565	 -0.08294765	 -0.01607446	  0.04205750	 -0.00901592	  0.14353470	  0.00587400	 -0.18029129	  0.02626775	 -0.12444408	  0.02916386	 -0.05841509	  0.03070572	  0.01625233	  0.02980171	  0.11931611	  0.02070375	 -0.10712942	  0.07339368	 -0.04578452	  0.06612752	  0.01767348	  0.05545351	  0.08577504	  0.04194684	  0.15736670	  0.06651114	 -0.00300665	 -0.03745349	   4.995
wing1140	C:\Waiting_Wings\MariaPesevski\Z311\splining\mp_z311_t18_2_f_l_03.tif	16.5	144	37.5	194	mp	10_10_2018	19:26:11	dmel	0.00694	f	 -0.05302638	 -0.10763056	 -0.21849251	 -0.02752048	 -0.23669065	  0.01295767	 -0.15776200	  0.08114973	  0.12483002	  0.05807450	  0.19635214	  0.05474556	 -0.00018823	 -0.05618628	 -0.00892876	 -0.01579586	  0.08824175	  0.00257700	  0.08500598	  0.02048483	  0.16626971	  0.02105742	  0.17495778	 -0.00554030	  0.19851409	 -0.02226179	  0.18198485	 -0.07442946	  0.14268533	 -0.10460557	  0.09480510	 -0.11855909	  0.04496403	 -0.12182205	 -0.00435810	 -0.11721213	 -0.09342322	 -0.09717575	 -0.13668883	 -0.08264593	 -0.17908555	 -0.06122510	 -0.22982908	 -0.01136116	 -0.21621335	  0.05064175	 -0.18449656	  0.07072349	 -0.09965288	  0.09193879	 -0.05357736	  0.09296210	 -0.00569273	  0.08929867	  0.05551986	  0.08055704	  0.15350019	  0.03859420	  0.19796698	  0.03107241	 -0.02980852	 -0.07358777	  0.05734116	 -0.03548183	  0.11494407	 -0.02020347	 -0.15242256	 -0.01960408	 -0.08299450	 -0.01645731	  0.04043656	 -0.00783660	  0.14139873	  0.00446805	 -0.18169184	  0.02452375	 -0.12514822	  0.02792813	 -0.05828253	  0.03012469	  0.01740075	  0.03001592	  0.12171998	  0.02077594	 -0.10685647	  0.07135876	 -0.04437535	  0.06526660	  0.02040183	  0.05588863	  0.08948574	  0.04116106	  0.15765111	  0.06538783	 -0.00669158	 -0.03659194	   5.009
wing1141	C:\Waiting_Wings\MariaPesevski\Z311\splining\mp_z311_t18_2_f_l_04.tif	13	142.5	34	191.5	mp	10_10_2018	19:26:11	dmel	0.00694	f	 -0.05152084	 -0.10862025	 -0.22258480	 -0.02662885	 -0.23855729	  0.01622838	 -0.15430866	  0.08146999	  0.12477405	  0.05774312	  0.19558340	  0.05366872	 -0.00000345	 -0.05635309	 -0.00412894	 -0.01447681	  0.08553131	  0.00152845	  0.08412803	  0.02067124	  0.16775116	  0.02017837	  0.17318097	 -0.00516615	  0.19729218	 -0.01932757	  0.18116442	 -0.07340570	  0.14267001	 -0.10450534	  0.09456325	 -0.11783183	  0.04490671	 -0.12172284	 -0.00443664	 -0.11736804	 -0.09356808	 -0.09799864	 -0.13671588	 -0.08316060	 -0.17924455	 -0.06208205	 -0.23185388	 -0.01380020	 -0.21750003	  0.04964324	 -0.18577762	  0.07014760	 -0.10069146	  0.09007642	 -0.05467458	  0.09104062	 -0.00675639	  0.08806282	  0.05450549	  0.08048570	  0.15187200	  0.03772799	  0.19905339	  0.03181954	 -0.02978780	 -0.07240493	  0.05690813	 -0.03487087	  0.11422083	 -0.02083075	 -0.15410405	 -0.01911131	 -0.08453870	 -0.01490527	  0.03933839	 -0.00878362	  0.14019382	  0.00469726	 -0.18068157	  0.02532317	 -0.12388895	  0.02914517	 -0.05664274	  0.03029828	  0.01940861	  0.02925163	  0.12421735	  0.02107671	 -0.10442949	  0.07154644	 -0.04225125	  0.06557293	  0.02209987	  0.05546341	  0.09069774	  0.04022184	  0.15773830	  0.06598796	 -0.00315178	 -0.03572225	   5.043
wing1142	C:\Waiting_Wings\MariaPesevski\Z311\splining\mp_z311_t18_2_f_l_05.tif	5.5	139.5	27	191	mp	10_10_2018	19:26:11	dmel	0.00694	f	 -0.05446104	 -0.10670133	 -0.22044091	 -0.02778668	 -0.23706537	  0.01443594	 -0.15851232	  0.08027755	  0.12610279	  0.05777539	  0.19725031	  0.05402382	  0.00190987	 -0.05534805	 -0.00246723	 -0.01426915	  0.08807896	  0.00194383	  0.08685229	  0.01986841	  0.16315646	  0.02130986	  0.17438446	 -0.00675793	  0.19842886	 -0.02217524	  0.18254941	 -0.07494380	  0.14281532	 -0.10502556	  0.09483831	 -0.11898443	  0.04496538	 -0.12205035	 -0.00429422	 -0.11693329	 -0.09329288	 -0.09660281	 -0.13663201	 -0.08236581	 -0.17937718	 -0.06166665	 -0.23126658	 -0.01232802	 -0.21560686	  0.04930280	 -0.18439991	  0.06973608	 -0.09981589	  0.09167938	 -0.05371396	  0.09290464	 -0.00576641	  0.08945592	  0.05555433	  0.08104131	  0.15360445	  0.03876019	  0.19795882	  0.03023424	 -0.02988135	 -0.07384208	  0.05687317	 -0.03557177	  0.11436163	 -0.02000763	 -0.15231209	 -0.01939724	 -0.08296698	 -0.01530884	  0.04029360	 -0.00790149	  0.14103129	  0.00462207	 -0.17996081	  0.02441894	 -0.12396250	  0.02821293	 -0.05767786	  0.02988749	  0.01730335	  0.02941381	  0.12069317	  0.02046461	 -0.10834655	  0.07286036	 -0.04637105	  0.06600861	  0.01777833	  0.05560409	  0.08635856	  0.04106970	  0.15894438	  0.06579613	 -0.00349552	 -0.03513997	   5.101
wing1143	C:\Waiting_Wings\MariaPesevski\Z311\splining\mp_z311_t18_2_f_l_06.tif	23.5	146	38	191.5	mp	10_10_2018	19:26:11	dmel	0.00694	f	 -0.05434158	 -0.10885510	 -0.22136194	 -0.02553372	 -0.23674029	  0.01577835	 -0.15263186	  0.08299042	  0.12407832	  0.05849710	  0.19503711	  0.05545074	  0.00243770	 -0.05564525	 -0.00525396	 -0.01595232	  0.08851298	  0.00188055	  0.08740239	  0.01948204	  0.16218879	  0.02144937	  0.17315468	 -0.00397349	  0.20006904	 -0.01810554	  0.18186026	 -0.07372127	  0.14347817	 -0.10480360	  0.09548084	 -0.11904800	  0.04543402	 -0.12313442	 -0.00420378	 -0.11886350	 -0.09354900	 -0.09834838	 -0.13689932	 -0.08343453	 -0.17951971	 -0.06204077	 -0.23027208	 -0.01191428	 -0.21717740	  0.05022409	 -0.18544791	  0.07090774	 -0.10009890	  0.09162258	 -0.05387145	  0.09249430	 -0.00580826	  0.08902368	  0.05564271	  0.08073533	  0.15364359	  0.03814809	  0.19898820	  0.03021163	 -0.02990581	 -0.07598168	  0.05640708	 -0.03624660	  0.11404767	 -0.02092740	 -0.15387412	 -0.01917516	 -0.08389090	 -0.01613443	  0.04068025	 -0.00804395	  0.14224718	  0.00584323	 -0.18059909	  0.02569850	 -0.12469457	  0.02875477	 -0.05858234	  0.03013732	  0.01614894	  0.02847266	  0.11928040	  0.02002186	 -0.10412071	  0.07198614	 -0.04345765	  0.06455834	  0.01946118	  0.05478100	  0.08682186	  0.04112560	  0.15671580	  0.06586698	 -0.00291653	 -0.03625904	   4.961
wing1144	C:\Waiting_Wings\MariaPesevski\Z311\splining\mp_z311_t18_2_f_l_07.tif	18	143.5	39.5	192	mp	10_10_2018	19:26:11	dmel	0.00694	f	 -0.05128745	 -0.10879746	 -0.22112465	 -0.02695151	 -0.23730512	  0.01540695	 -0.14953625	  0.08435648	  0.12602602	  0.05786691	  0.19595715	  0.05484608	  0.00234474	 -0.05600654	 -0.00594346	 -0.01684600	  0.08880876	  0.00123188	  0.08515106	  0.02071204	  0.16014068	  0.02244688	  0.17323537	 -0.00497194	  0.19891647	 -0.02129637	  0.18221348	 -0.07470512	  0.14281967	 -0.10448920	  0.09519530	 -0.11984818	  0.04509661	 -0.12377979	 -0.00443059	 -0.11842221	 -0.09376272	 -0.09782477	 -0.13721779	 -0.08331103	 -0.17999376	 -0.06214893	 -0.23117974	 -0.01191451	 -0.21697357	  0.05042859	 -0.18538881	  0.07122479	 -0.10002703	  0.09226681	 -0.05376821	  0.09296948	 -0.00571873	  0.08913408	  0.05570535	  0.08044359	  0.15421502	  0.03889734	  0.19743712	  0.03097269	 -0.02783330	 -0.07615049	  0.05736407	 -0.03631101	  0.11406457	 -0.02008443	 -0.15316260	 -0.01920690	 -0.08316248	 -0.01627289	  0.04152215	 -0.00857257	  0.14301331	  0.00598404	 -0.18163043	  0.02441658	 -0.12592204	  0.02769356	 -0.06004306	  0.03007311	  0.01451553	  0.03001203	  0.11734288	  0.02117695	 -0.10295329	  0.07183417	 -0.04311578	  0.06564817	  0.01879274	  0.05573963	  0.08509680	  0.04217616	  0.15844036	  0.06646657	 -0.00193435	 -0.03651369	   4.970
wing1145	C:\Waiting_Wings\MariaPesevski\Z311\splining\mp_z311_t18_2_f_l_08.tif	19.5	137	40	186.5	mp	10_10_2018	19:26:11	dmel	0.00694	f	 -0.05284169	 -0.10703216	 -0.22176073	 -0.02753140	 -0.23695293	  0.01433448	 -0.15415974	  0.08316384	  0.12361578	  0.05881000	  0.19607878	  0.05368924	 -0.00146528	 -0.05603585	 -0.00449495	 -0.01470943	  0.08969370	  0.00185418	  0.08472923	  0.01990790	  0.16361036	  0.02237887	  0.17268230	 -0.00456647	  0.19889816	 -0.02094887	  0.18326321	 -0.07492822	  0.14359248	 -0.10485922	  0.09568116	 -0.11906162	  0.04576413	 -0.12169515	 -0.00357586	 -0.11687332	 -0.09254434	 -0.09642327	 -0.13606811	 -0.08227126	 -0.17928225	 -0.06230151	 -0.23151245	 -0.01247845	 -0.21574589	  0.04991819	 -0.18454243	  0.07091401	 -0.09947321	  0.09290246	 -0.05326590	  0.09335177	 -0.00542765	  0.08880115	  0.05574248	  0.07897229	  0.15345359	  0.03681985	  0.19969255	  0.03107827	 -0.02926113	 -0.07498644	  0.05627948	 -0.03609203	  0.11335229	 -0.02125578	 -0.15410774	 -0.02012978	 -0.08400932	 -0.01576231	  0.04074741	 -0.00836399	  0.14240307	  0.00609276	 -0.18202467	  0.02426385	 -0.12585063	  0.02733262	 -0.05942663	  0.02942063	  0.01572818	  0.02949643	  0.11941354	  0.02072224	 -0.10469111	  0.07188789	 -0.04345203	  0.06518769	  0.02001098	  0.05555663	  0.08798679	  0.04212122	  0.15723188	  0.06492525	 -0.00371486	 -0.03559721	   4.987
wing1146	C:\Waiting_Wings\MariaPesevski\Z311\splining\mp_z311_t18_2_f_l_09.tif	14.5	137.5	34.5	185	mp	10_10_2018	19:26:11	dmel	0.00694	f	 -0.05148766	 -0.10464206	 -0.22193520	 -0.02784591	 -0.23700864	  0.01216296	 -0.15888545	  0.07964281	  0.12728705	  0.05608285	  0.19734181	  0.05175398	  0.00369842	 -0.05367176	 -0.00553595	 -0.01469438	  0.08675544	  0.00036005	  0.08459497	  0.02012345	  0.16146871	  0.01992153	  0.17560045	 -0.00590342	  0.19928899	 -0.02137203	  0.18312159	 -0.07513581	  0.14330653	 -0.10521438	  0.09534994	 -0.11924541	  0.04560497	 -0.12157365	 -0.00325629	 -0.11480989	 -0.09214533	 -0.09455972	 -0.13592189	 -0.08193297	 -0.17939101	 -0.06292716	 -0.23150739	 -0.01257385	 -0.21497253	  0.04983597	 -0.18342956	  0.06972443	 -0.09891983	  0.09157403	 -0.05287849	  0.09291150	 -0.00501602	  0.08943333	  0.05617226	  0.08063854	  0.15314950	  0.03669037	  0.19826745	  0.02825006	 -0.02626863	 -0.07346721	  0.05927220	 -0.03498159	  0.11658954	 -0.02149207	 -0.15387031	 -0.01906996	 -0.08399663	 -0.01504104	  0.04009560	 -0.00733232	  0.14167220	  0.00491749	 -0.18153360	  0.02437342	 -0.12569043	  0.02873200	 -0.05956866	  0.03157192	  0.01539174	  0.03045484	  0.11849376	  0.02013813	 -0.10943344	  0.07276058	 -0.04758834	  0.06658198	  0.01643954	  0.05663717	  0.08499961	  0.04302189	  0.15980791	  0.06412863	 -0.00352888	 -0.03493733	   5.022
wing1147	C:\Waiting_Wings\MariaPesevski\Z311\splining\mp_z311_t18_2_f_r_01.tif	47.5	20.5	20	69.5	mp	10_10_2018	19:26:11	dmel	0.00694	f	 -0.05108379	 -0.10798421	 -0.22115173	 -0.02750378	 -0.23682339	  0.01540386	 -0.15545408	  0.08214914	  0.12258474	  0.05850050	  0.19677289	  0.05297050	 -0.00017789	 -0.05600196	 -0.00563888	 -0.01521039	  0.08667422	  0.00087564	  0.08548262	  0.02040253	  0.16615370	  0.02097365	  0.17684387	 -0.00371004	  0.19738385	 -0.02311500	  0.18167431	 -0.07429378	  0.14239086	 -0.10482415	  0.09433182	 -0.11812800	  0.04456322	 -0.12162802	 -0.00470437	 -0.11704488	 -0.09369064	 -0.09702349	 -0.13697222	 -0.08263870	 -0.17971728	 -0.06193889	 -0.23139326	 -0.01240763	 -0.21615203	  0.04924159	 -0.18512428	  0.07023815	 -0.10036316	  0.09215235	 -0.05427138	  0.09294693	 -0.00641979	  0.08898918	  0.05471596	  0.08004120	  0.15256851	  0.03828412	  0.19733703	  0.03288970	 -0.02789355	 -0.07482080	  0.05901088	 -0.03530479	  0.11668945	 -0.01960514	 -0.15340932	 -0.01986935	 -0.08388296	 -0.01602679	  0.03975864	 -0.00815996	  0.14078515	  0.00453100	 -0.18096786	  0.02605260	 -0.12445581	  0.02906440	 -0.05763886	  0.03048996	  0.01787463	  0.02872319	  0.12209331	  0.02096140	 -0.10616535	  0.07176709	 -0.04413900	  0.06511744	  0.02000677	  0.05459007	  0.08875097	  0.04065740	  0.15692621	  0.06509826	 -0.00368274	 -0.03587212	   5.038
