CPFile	File	O1x	O1y	O2x	O2y	Perp	Date	Time	Tags	Scale	Sex	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12	x13	y13	x14	y14	x15	y15	x16	y16	x17	y17	x18	y18	x19	y19	x20	y20	x21	y21	x22	y22	x23	y23	x24	y24	x25	y25	x26	y26	x27	y27	x28	y28	x29	y29	x30	y30	x31	y31	x32	y32	x33	y33	x34	y34	x35	y35	x36	y36	x37	y37	x38	y38	x39	y39	x40	y40	x41	y41	x42	y42	x43	y43	x44	y44	x45	y45	x46	y46	x47	y47	x48	y48	CS
wing1193	C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z217n_008.tif	88.5	101	95	136.5	MP	5_5_2016	17:56:22	Dmel	0.014	M	 -0.04670557	 -0.11408981	 -0.21400132	 -0.03832275	 -0.23352137	  0.00880293	 -0.15372074	  0.08661568	  0.11578006	  0.06823866	  0.19632010	  0.05403076	  0.00460983	 -0.06120587	 -0.00476028	 -0.01690038	  0.09297608	  0.00148509	  0.08959405	  0.02021858	  0.15718598	  0.02257409	  0.17011639	 -0.00750762	  0.19298057	 -0.02102369	  0.18176209	 -0.06883350	  0.14523920	 -0.10246556	  0.09868554	 -0.11949437	  0.04816911	 -0.12470463	 -0.00210323	 -0.12147620	 -0.09327599	 -0.10330089	 -0.13916415	 -0.08823254	 -0.18252198	 -0.06565383	 -0.23113600	 -0.01016473	 -0.21533796	  0.04601644	 -0.18730014	  0.06948637	 -0.10410245	  0.09906102	 -0.05691127	  0.10190203	 -0.00764036	  0.09861397	  0.05502194	  0.08915744	  0.15141138	  0.04039473	  0.19652823	  0.03103479	 -0.02291638	 -0.08284437	  0.05600333	 -0.03742307	  0.11144137	 -0.02047661	 -0.14724494	 -0.02557616	 -0.07779857	 -0.01871391	  0.04295211	 -0.00982584	  0.14143949	  0.00489350	 -0.17591286	  0.02278443	 -0.11985160	  0.02794062	 -0.05423837	  0.03128700	  0.01900889	  0.03075262	  0.11784244	  0.02097815	 -0.10736155	  0.07534783	 -0.04836546	  0.07116628	  0.01265537	  0.06057298	  0.07560437	  0.04513579	  0.15411570	  0.06930641	 -0.00155107	 -0.03956185	   6.824
wing1194	C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z217n_009.tif	81.5	82	84	116.5	MP	5_5_2016	17:56:22	Dmel	0.014	M	 -0.04746790	 -0.11323089	 -0.21453345	 -0.03823578	 -0.23398324	  0.00911231	 -0.15262204	  0.08531869	  0.11651463	  0.06749405	  0.19708680	  0.05304539	 -0.00042539	 -0.06147241	 -0.01097487	 -0.01724887	  0.09224495	  0.00247047	  0.09173670	  0.02059779	  0.15838513	  0.02175248	  0.16998587	 -0.00611553	  0.19423881	 -0.01928014	  0.18309515	 -0.06912614	  0.14613114	 -0.10284212	  0.09934788	 -0.11952685	  0.04887431	 -0.12424950	 -0.00125038	 -0.12084814	 -0.09229043	 -0.10304090	 -0.13815285	 -0.08830762	 -0.18162384	 -0.06620522	 -0.23141340	 -0.01136209	 -0.21505665	  0.04540786	 -0.18661089	  0.06830053	 -0.10373065	  0.09779785	 -0.05669810	  0.10103699	 -0.00748408	  0.09809226	  0.05511037	  0.08878882	  0.15109201	  0.03990284	  0.19523059	  0.03102889	 -0.02454024	 -0.08155532	  0.05513932	 -0.03643560	  0.11087704	 -0.01989601	 -0.14819699	 -0.02566993	 -0.07819100	 -0.01910724	  0.04285021	 -0.00692074	  0.14273457	  0.00505266	 -0.17619662	  0.02308488	 -0.11986648	  0.02800907	 -0.05395793	  0.03132881	  0.01964755	  0.03133364	  0.11884900	  0.02074634	 -0.10581965	  0.07590514	 -0.04683081	  0.07114289	  0.01427512	  0.06077448	  0.07723292	  0.04526031	  0.15472266	  0.06786743	 -0.00748485	 -0.03997584	   6.770
wing1195	C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z217n_010.tif	92	107	97.5	144	MP	5_5_2016	17:56:22	Dmel	0.014	M	 -0.04915394	 -0.11605237	 -0.21165627	 -0.03897757	 -0.22961125	  0.00963141	 -0.15783093	  0.08603793	  0.11514152	  0.07063287	  0.19154880	  0.05629849	  0.00300092	 -0.06224629	 -0.00619083	 -0.01949938	  0.09169172	  0.00216523	  0.08716489	  0.02064971	  0.15891854	  0.02273226	  0.16879814	 -0.00736261	  0.19603180	 -0.02512259	  0.18104020	 -0.06896015	  0.14597807	 -0.10400922	  0.09923603	 -0.12207747	  0.04815955	 -0.12789764	 -0.00259192	 -0.12427060	 -0.09420586	 -0.10519970	 -0.14018859	 -0.08932832	 -0.18317944	 -0.06554417	 -0.22799587	 -0.00889094	 -0.21383900	  0.04468403	 -0.18720921	  0.06919791	 -0.10437007	  0.10121507	 -0.05666235	  0.10445692	 -0.00692762	  0.10118755	  0.05622174	  0.09150324	  0.15305776	  0.04113104	  0.19312757	  0.03291360	 -0.02552146	 -0.08410236	  0.05404852	 -0.03838318	  0.10950986	 -0.01967024	 -0.14547834	 -0.02751716	 -0.07669038	 -0.02084537	  0.04278807	 -0.00987879	  0.14016696	  0.00601014	 -0.17245899	  0.02345361	 -0.11676326	  0.02891841	 -0.05153633	  0.03200845	  0.02126238	  0.03147500	  0.11945038	  0.02112575	 -0.10818140	  0.07864366	 -0.04862743	  0.07138997	  0.01352364	  0.06146293	  0.07770418	  0.04648783	  0.15164340	  0.07162713	 -0.00234391	 -0.04120400	   6.569
wing1196	C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z217n_011.tif	101.5	125.5	111	161.5	MP	5_5_2016	17:56:22	Dmel	0.014	M	 -0.04795963	 -0.11414054	 -0.21438240	 -0.03862800	 -0.23272682	  0.00771200	 -0.15317438	  0.08679336	  0.11567190	  0.06841276	  0.19450418	  0.05440421	  0.00208615	 -0.05999763	 -0.00931529	 -0.01810067	  0.09193299	  0.00261806	  0.08807647	  0.02134819	  0.16073378	  0.02197814	  0.17043482	 -0.00571341	  0.19495635	 -0.02417163	  0.18066106	 -0.06855513	  0.14460270	 -0.10214076	  0.09842029	 -0.11973304	  0.04790889	 -0.12516709	 -0.00236504	 -0.12169027	 -0.09365812	 -0.10384220	 -0.13966063	 -0.08887410	 -0.18312729	 -0.06621420	 -0.23083075	 -0.01002891	 -0.21478234	  0.04527772	 -0.18723940	  0.06906570	 -0.10426698	  0.09920143	 -0.05701524	  0.10212205	 -0.00768634	  0.09890335	  0.05507302	  0.08954580	  0.15209588	  0.04137671	  0.19490286	  0.03124763	 -0.02473074	 -0.08247566	  0.05537199	 -0.03743847	  0.11120625	 -0.02029553	 -0.14774533	 -0.02698923	 -0.07834705	 -0.01946178	  0.04216213	 -0.00855176	  0.14084499	  0.00614657	 -0.17461989	  0.02224134	 -0.11825519	  0.02818113	 -0.05220714	  0.03128192	  0.02148403	  0.03082959	  0.12090151	  0.02157575	 -0.10607540	  0.07460727	 -0.04652833	  0.07052048	  0.01520752	  0.06062239	  0.07899208	  0.04583867	  0.15333531	  0.06995238	 -0.00486742	 -0.03959460	   6.714
wing1197	C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z217n_012.tif	93	101.5	99	137.5	MP	5_5_2016	17:56:22	Dmel	0.014	M	 -0.05100732	 -0.11732510	 -0.21240128	 -0.03763753	 -0.23056929	  0.01019391	 -0.15445065	  0.08681724	  0.11338830	  0.07062497	  0.19200620	  0.05696241	  0.00675587	 -0.05932440	 -0.00290116	 -0.01726130	  0.09266730	  0.00359800	  0.08882513	  0.02203453	  0.15749343	  0.02394324	  0.16975097	 -0.00640057	  0.19322798	 -0.02424920	  0.18190320	 -0.07078788	  0.14570244	 -0.10522233	  0.09924153	 -0.12465618	  0.04774547	 -0.13054472	 -0.00322171	 -0.12647781	 -0.09464299	 -0.10593188	 -0.14022584	 -0.08914501	 -0.18267773	 -0.06491478	 -0.22878096	 -0.00934222	 -0.21431538	  0.04446652	 -0.18736216	  0.06874757	 -0.10440231	  0.10033439	 -0.05672286	  0.10350152	 -0.00700241	  0.10019281	  0.05617463	  0.09055423	  0.15313935	  0.04027920	  0.19283670	  0.03271382	 -0.02669525	 -0.08459892	  0.05405112	 -0.03832483	  0.11053487	 -0.02051254	 -0.14526640	 -0.02700696	 -0.07654175	 -0.01931200	  0.04305894	 -0.00868319	  0.14062630	  0.00696893	 -0.17225411	  0.02281067	 -0.11681556	  0.02904771	 -0.05174503	  0.03203893	  0.02081416	  0.03187363	  0.11882136	  0.02295293	 -0.10806148	  0.07689491	 -0.04897335	  0.07157477	  0.01204520	  0.06044487	  0.07536617	  0.04577386	  0.15059739	  0.07124885	  0.00026298	 -0.03893510	   6.379
wing1198	C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z217n_013.tif	92	124	101.5	159.5	MP	5_5_2016	17:56:22	Dmel	0.014	M	 -0.04900161	 -0.11248547	 -0.21510516	 -0.03664277	 -0.23359321	  0.00865911	 -0.15345985	  0.08615327	  0.11837964	  0.06559472	  0.19514610	  0.05465654	  0.00169203	 -0.06071500	 -0.00329720	 -0.01821717	  0.09240861	  0.00221522	  0.08815376	  0.02094425	  0.15497350	  0.02326790	  0.17006248	 -0.00600138	  0.19737408	 -0.02052377	  0.18224614	 -0.06903628	  0.14600760	 -0.10303390	  0.09950470	 -0.12076115	  0.04879301	 -0.12468404	 -0.00136611	 -0.12050874	 -0.09267349	 -0.10284488	 -0.13873031	 -0.08826519	 -0.18219371	 -0.06578087	 -0.23090502	 -0.01024055	 -0.21537327	  0.04637967	 -0.18696515	  0.06959683	 -0.10343913	  0.09816019	 -0.05631795	  0.10062991	 -0.00712953	  0.09709685	  0.05546974	  0.08755264	  0.15266089	  0.04068286	  0.19695026	  0.03113307	 -0.02514405	 -0.08125651	  0.05519506	 -0.03697706	  0.11122984	 -0.02095738	 -0.14741149	 -0.02497654	 -0.07724102	 -0.01834293	  0.04479217	 -0.00946966	  0.14415621	  0.00587137	 -0.17517783	  0.02266043	 -0.11955294	  0.02890263	 -0.05430161	  0.03149889	  0.01843178	  0.03140613	  0.11670280	  0.02133499	 -0.10821687	  0.07379863	 -0.04981138	  0.06863088	  0.01094206	  0.05977780	  0.07364802	  0.04539419	  0.15502333	  0.06980896	 -0.00353590	 -0.04008668	   6.855
wing1199	C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z217n_014.tif	94.5	112	105	151.5	MP	5_5_2016	17:56:22	Dmel	0.014	M	 -0.04732700	 -0.11499943	 -0.21417991	 -0.03668505	 -0.23114789	  0.00897921	 -0.15493088	  0.08526769	  0.11628642	  0.06822055	  0.19837228	  0.05316725	  0.00243650	 -0.06029139	 -0.01114289	 -0.01698272	  0.09021567	  0.00261773	  0.08651026	  0.02035483	  0.15641691	  0.02154041	  0.17127848	 -0.00762699	  0.19558284	 -0.02281150	  0.18182326	 -0.06838960	  0.14579468	 -0.10195080	  0.09964217	 -0.11940539	  0.04919942	 -0.12521353	 -0.00116090	 -0.12230621	 -0.09266624	 -0.10491390	 -0.13872284	 -0.08977011	 -0.18195660	 -0.06656804	 -0.22890289	 -0.01032629	 -0.21414269	  0.04496081	 -0.18642219	  0.06859922	 -0.10348598	  0.09895621	 -0.05620177	  0.10207078	 -0.00681482	  0.09883288	  0.05592142	  0.08920304	  0.15208147	  0.03970215	  0.19844720	  0.03169999	 -0.02449547	 -0.08236388	  0.05576688	 -0.03686415	  0.11194367	 -0.02050881	 -0.14853538	 -0.02467495	 -0.07892381	 -0.01822115	  0.04182975	 -0.00783745	  0.14085118	  0.00546266	 -0.17418584	  0.02293779	 -0.11861128	  0.02835066	 -0.05352938	  0.03153522	  0.01915335	  0.03088536	  0.11708996	  0.02051665	 -0.10861743	  0.07615512	 -0.04948977	  0.07153303	  0.01157189	  0.06051817	  0.07477817	  0.04551296	  0.15566694	  0.06981741	 -0.00306693	 -0.03868644	   6.914
wing1200	C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z217n_015.tif	93	121.5	102.5	156	MP	5_5_2016	17:56:22	Dmel	0.014	M	 -0.04937493	 -0.11328261	 -0.21381026	 -0.03818058	 -0.23321819	  0.00838949	 -0.15163780	  0.08568484	  0.11675251	  0.06800346	  0.19586906	  0.05583520	  0.00043006	 -0.06018303	 -0.01008756	 -0.01745168	  0.09491343	  0.00276591	  0.09163753	  0.01988097	  0.15411244	  0.02334241	  0.17004980	 -0.00669989	  0.19563316	 -0.02314532	  0.18292787	 -0.06965305	  0.14648456	 -0.10375377	  0.09944831	 -0.11961154	  0.04896139	 -0.12365851	 -0.00123242	 -0.12052939	 -0.09286303	 -0.10420085	 -0.13910119	 -0.08959053	 -0.18248780	 -0.06650952	 -0.23051078	 -0.01033833	 -0.21498460	  0.04589084	 -0.18637698	  0.06858507	 -0.10331842	  0.09801758	 -0.05616088	  0.10138771	 -0.00677004	  0.09846708	  0.05605492	  0.08909811	  0.15296961	  0.04061012	  0.19724169	  0.03055686	 -0.02623518	 -0.08148209	  0.05476427	 -0.03772573	  0.11088653	 -0.02157723	 -0.14747020	 -0.02673636	 -0.07765982	 -0.01931291	  0.04363464	 -0.00831885	  0.14295211	  0.00626556	 -0.17484347	  0.02299012	 -0.11927078	  0.02861455	 -0.05418708	  0.03139856	  0.01840675	  0.03131908	  0.11648206	  0.02065983	 -0.10586732	  0.07509371	 -0.04787110	  0.07097339	  0.01219736	  0.06098783	  0.07424808	  0.04637986	  0.15417195	  0.06998185	 -0.00589026	 -0.03923825	   6.656
wing1201	C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z217n_016.tif	105.5	128.5	118.5	165	MP	5_5_2016	17:56:22	Dmel	0.014	M	 -0.05329282	 -0.11576015	 -0.21330880	 -0.03698321	 -0.22967806	  0.01133872	 -0.15641881	  0.08392897	  0.11341610	  0.07057347	  0.19613415	  0.05573621	  0.00270337	 -0.06116579	 -0.00800225	 -0.01771151	  0.09155973	  0.00398839	  0.08804761	  0.02245614	  0.15886931	  0.02346917	  0.16972021	 -0.00490305	  0.19578190	 -0.02482719	  0.18016308	 -0.06910729	  0.14505194	 -0.10356321	  0.09905323	 -0.12233217	  0.04816222	 -0.12856926	 -0.00253536	 -0.12513257	 -0.09378661	 -0.10542849	 -0.13947021	 -0.08929678	 -0.18230394	 -0.06572331	 -0.22824893	 -0.00977323	 -0.21327658	  0.04384235	 -0.18611347	  0.06754240	 -0.10375561	  0.09872894	 -0.05640654	  0.10216856	 -0.00688711	  0.09915926	  0.05607105	  0.08979397	  0.15342146	  0.04117415	  0.19651364	  0.03158343	 -0.02688586	 -0.08528422	  0.05321976	 -0.03758611	  0.11020608	 -0.02043205	 -0.14669142	 -0.02656066	 -0.07741440	 -0.01963437	  0.04276943	 -0.00800470	  0.14130475	  0.00653891	 -0.17192819	  0.02358423	 -0.11633596	  0.02913945	 -0.05119343	  0.03254940	  0.02151247	  0.03190865	  0.11959059	  0.02278047	 -0.10875167	  0.07573493	 -0.04910196	  0.07106873	  0.01282572	  0.06142418	  0.07682449	  0.04693906	  0.15249907	  0.07046796	 -0.00363333	 -0.03984079	   6.751
wing1202	C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z217n_017.tif	85	127	95.5	163.5	MP	5_5_2016	17:56:22	Dmel	0.014	M	 -0.04732777	 -0.11486716	 -0.21206960	 -0.03925474	 -0.23076079	  0.00902691	 -0.15526501	  0.08546503	  0.12092306	  0.06519779	  0.19634718	  0.05374546	 -0.00084252	 -0.06194109	 -0.01608542	 -0.01773806	  0.09371744	  0.00375986	  0.08862078	  0.02159058	  0.15552487	  0.02271143	  0.16910367	 -0.00522992	  0.19715569	 -0.02291775	  0.18313296	 -0.06929354	  0.14641921	 -0.10268306	  0.09995881	 -0.11986770	  0.04940779	 -0.12521091	 -0.00096494	 -0.12220658	 -0.09253040	 -0.10482525	 -0.13861636	 -0.08964719	 -0.18186187	 -0.06638270	 -0.22898726	 -0.01007932	 -0.21334856	  0.04483119	 -0.18596673	  0.06874090	 -0.10311966	  0.09967713	 -0.05571422	  0.10285584	 -0.00622955	  0.09967481	  0.05665094	  0.09006138	  0.15262475	  0.03968885	  0.19531622	  0.03076370	 -0.02595900	 -0.08213078	  0.05469310	 -0.03816632	  0.11020472	 -0.02070920	 -0.14726403	 -0.02640135	 -0.07800050	 -0.01919934	  0.04208195	 -0.00785055	  0.14069192	  0.00574004	 -0.17329999	  0.02204026	 -0.11802622	  0.02806205	 -0.05322216	  0.03217914	  0.01926297	  0.03214939	  0.11685832	  0.02158018	 -0.10849622	  0.07674145	 -0.04948248	  0.07261559	  0.01160083	  0.06219957	  0.07445892	  0.04653095	  0.15718822	  0.06915906	 -0.00850310	 -0.04018607	   6.839
wing1203	C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z217n_018.tif	97	96.5	103	130	MP	5_5_2016	17:56:22	Dmel	0.014	M	 -0.04888104	 -0.11765142	 -0.21248147	 -0.03805811	 -0.22813933	  0.01077670	 -0.15965895	  0.08433042	  0.11748307	  0.06864574	  0.19306560	  0.05495164	  0.00821946	 -0.05916277	 -0.00353060	 -0.01778102	  0.09427430	  0.00336445	  0.08954835	  0.02190410	  0.15484683	  0.02328653	  0.16910051	 -0.00743259	  0.19202714	 -0.02213566	  0.18042960	 -0.06949207	  0.14579030	 -0.10509603	  0.09913279	 -0.12438614	  0.04768154	 -0.12993880	 -0.00319428	 -0.12601769	 -0.09466358	 -0.10618056	 -0.14049894	 -0.08992762	 -0.18327645	 -0.06587200	 -0.22735314	 -0.00924077	 -0.21256881	  0.04310582	 -0.18656670	  0.06770714	 -0.10484830	  0.10180635	 -0.05695723	  0.10581315	 -0.00697005	  0.10270660	  0.05627127	  0.09260537	  0.15162547	  0.03902702	  0.19273938	  0.03073563	 -0.02454776	 -0.08537735	  0.05447229	 -0.03803641	  0.11063839	 -0.02143100	 -0.14558759	 -0.02665958	 -0.07660712	 -0.01936882	  0.04344278	 -0.01008638	  0.14133872	  0.00498715	 -0.17038481	  0.02308950	 -0.11563696	  0.02912717	 -0.05140367	  0.03274520	  0.02036067	  0.03238233	  0.11706927	  0.02208744	 -0.11122821	  0.07993001	 -0.05175804	  0.07352447	  0.00963071	  0.06199927	  0.07358427	  0.04798746	  0.15351346	  0.06990517	  0.00045686	 -0.03919903	   6.322
wing1204	C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z217n_019.tif	104	106.5	111	142.5	MP	5_5_2016	17:56:22	Dmel	0.014	M	 -0.05191631	 -0.11653291	 -0.21147098	 -0.03817397	 -0.22891033	  0.01102379	 -0.15660221	  0.08549604	  0.11726877	  0.06924319	  0.19431068	  0.05624404	  0.00168244	 -0.06234180	 -0.00522678	 -0.01817939	  0.09376375	  0.00341821	  0.08947329	  0.02169344	  0.15521276	  0.02411522	  0.17075603	 -0.00435117	  0.19312124	 -0.02541113	  0.18122105	 -0.06977792	  0.14572909	 -0.10453684	  0.09899790	 -0.12255675	  0.04797347	 -0.12852142	 -0.00281308	 -0.12521370	 -0.09439674	 -0.10607129	 -0.14022977	 -0.08979944	 -0.18281905	 -0.06551050	 -0.22730820	 -0.00901995	 -0.21349132	  0.04428409	 -0.18680731	  0.06857904	 -0.10413652	  0.10011253	 -0.05660579	  0.10351159	 -0.00694459	  0.10063526	  0.05624342	  0.09139669	  0.15309953	  0.04096849	  0.19417734	  0.03383116	 -0.02740542	 -0.08499696	  0.05425109	 -0.03957450	  0.11080552	 -0.02076541	 -0.14502402	 -0.02558311	 -0.07564678	 -0.01959289	  0.04470623	 -0.00900918	  0.14278973	  0.00672254	 -0.17095052	  0.02341817	 -0.11601350	  0.02929959	 -0.05157872	  0.03200958	  0.02025741	  0.03197993	  0.11731525	  0.02233815	 -0.10998504	  0.07620179	 -0.05094507	  0.07134916	  0.01016991	  0.06102452	  0.07352242	  0.04680160	  0.15377561	  0.07050082	 -0.00339590	 -0.04067842	   6.559
wing1205	C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z217n_020.tif	90.5	90.5	96	128.5	MP	5_5_2016	17:56:22	Dmel	0.014	M	 -0.05035535	 -0.11491616	 -0.21415337	 -0.03771517	 -0.23017711	  0.00949751	 -0.15589643	  0.08508230	  0.11476449	  0.06951249	  0.19548724	  0.05469416	  0.00057862	 -0.06083239	 -0.00822388	 -0.01819115	  0.09182556	  0.00202252	  0.08728293	  0.02153140	  0.16177837	  0.02350348	  0.16960999	 -0.00666765	  0.19376532	 -0.02294138	  0.18107324	 -0.06867460	  0.14531995	 -0.10296447	  0.09903821	 -0.12133794	  0.04820798	 -0.12705906	 -0.00231130	 -0.12356236	 -0.09339719	 -0.10420115	 -0.13917800	 -0.08868907	 -0.18250155	 -0.06601220	 -0.22909816	 -0.00996391	 -0.21310165	  0.04375123	 -0.18638733	  0.06790592	 -0.10420073	  0.09958389	 -0.05685151	  0.10305054	 -0.00736063	  0.10022118	  0.05560642	  0.09098317	  0.15161748	  0.04014870	  0.19530601	  0.03297192	 -0.02660877	 -0.08298623	  0.05385103	 -0.03737208	  0.11024608	 -0.02094059	 -0.14729290	 -0.02748652	 -0.07788562	 -0.02057150	  0.04260508	 -0.00890403	  0.14126738	  0.00549590	 -0.17303514	  0.02328300	 -0.11687872	  0.02891097	 -0.05110242	  0.03249213	  0.02234161	  0.03169490	  0.12142104	  0.02218975	 -0.10838020	  0.07568904	 -0.04818763	  0.07135133	  0.01398532	  0.06047484	  0.07843611	  0.04578896	  0.15323227	  0.07033068	 -0.00608213	 -0.04017232	   6.583
wing1206	C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z229n_001.tif	111	68.5	102.5	102	MP	5_5_2016	17:56:22	Dmel	0.014	M	 -0.05849221	 -0.11821655	 -0.21302294	 -0.03386811	 -0.22868699	  0.01323979	 -0.16057931	  0.08463089	  0.11751098	  0.06960635	  0.19273801	  0.05592602	  0.01534989	 -0.05679140	  0.00710590	 -0.01640223	  0.09364937	  0.00494226	  0.08868088	  0.02246058	  0.15599011	  0.02438472	  0.16677506	 -0.00516103	  0.19339839	 -0.02092376	  0.18109204	 -0.07047646	  0.14489003	 -0.10471506	  0.09808582	 -0.12250987	  0.04721079	 -0.13068427	 -0.00431911	 -0.12874311	 -0.09598867	 -0.10735473	 -0.14117372	 -0.08942937	 -0.18280933	 -0.06414457	 -0.22660566	 -0.00846641	 -0.21474745	  0.04437241	 -0.18819988	  0.06890554	 -0.10514007	  0.10003642	 -0.05755739	  0.10305515	 -0.00789977	  0.09987166	  0.05523098	  0.09054957	  0.15275151	  0.04134206	  0.19347129	  0.03269919	 -0.03010920	 -0.08747192	  0.05136900	 -0.04054512	  0.10836003	 -0.02141049	 -0.14399992	 -0.02526166	 -0.07517022	 -0.01796058	  0.04475458	 -0.00918889	  0.14227272	  0.00661768	 -0.17025842	  0.02340778	 -0.11524484	  0.02833582	 -0.05081968	  0.03087324	  0.02093949	  0.03009851	  0.11801773	  0.02324572	 -0.11232856	  0.07389255	 -0.05267999	  0.06801989	  0.00954546	  0.05999495	  0.07406019	  0.04700536	  0.15285343	  0.06927525	  0.00972964	 -0.03706376	   6.384
wing1207	C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z229n_002.tif	110.5	69.5	102.5	101	MP	5_5_2016	17:56:22	Dmel	0.014	M	 -0.05787136	 -0.11816079	 -0.21282020	 -0.03396118	 -0.22929104	  0.01389299	 -0.16038539	  0.08460940	  0.11873352	  0.06836723	  0.19373120	  0.05466049	  0.01573086	 -0.05713914	  0.00599613	 -0.01569074	  0.09327145	  0.00438600	  0.09065484	  0.02208834	  0.15513913	  0.02416113	  0.16645223	 -0.00551792	  0.19334339	 -0.01776921	  0.18109063	 -0.06970363	  0.14551574	 -0.10469119	  0.09862881	 -0.12275839	  0.04762852	 -0.13030612	 -0.00383855	 -0.12850370	 -0.09548625	 -0.10706854	 -0.14048825	 -0.08895254	 -0.18205654	 -0.06378852	 -0.22712510	 -0.00880918	 -0.21494285	  0.04445630	 -0.18816874	  0.06890876	 -0.10506373	  0.09988288	 -0.05753030	  0.10286070	 -0.00793243	  0.09964435	  0.05512424	  0.09030434	  0.15238593	  0.04114344	  0.19400825	  0.03216923	 -0.03019408	 -0.08684180	  0.05160484	 -0.04106382	  0.10845385	 -0.02231950	 -0.14404372	 -0.02493467	 -0.07527880	 -0.01771057	  0.04451419	 -0.00870487	  0.14190119	  0.00723415	 -0.17080989	  0.02336989	 -0.11584539	  0.02822358	 -0.05147248	  0.03094982	  0.02028453	  0.03080110	  0.11725027	  0.02295758	 -0.11216636	  0.07369366	 -0.05273749	  0.06759674	  0.00925762	  0.05948267	  0.07368433	  0.04714639	  0.15428267	  0.06905898	  0.00688056	 -0.03765411	   6.383
wing1209	C:\Waiting_wings\Maria\splininghome\Batch6\african_m_z229n_004.tif	82.5	71	78.5	106.5	MP	5_5_2016	17:56:22	Dmel	0.014	M	 -0.05721758	 -0.11858171	 -0.21230740	 -0.03438716	 -0.22807025	  0.01322218	 -0.16166178	  0.08369879	  0.12063590	  0.06671844	  0.19419138	  0.05620590	  0.01440258	 -0.05653647	  0.00815301	 -0.01509362	  0.08941396	  0.00285949	  0.08877964	  0.02281323	  0.15612822	  0.02546364	  0.16634445	 -0.00552745	  0.19417093	 -0.02151223	  0.18004178	 -0.07000574	  0.14467701	 -0.10440554	  0.09809631	 -0.12223483	  0.04730624	 -0.13029873	 -0.00403157	 -0.12831668	 -0.09593974	 -0.10798312	 -0.14131870	 -0.09017714	 -0.18283269	 -0.06450106	 -0.22602121	 -0.00836444	 -0.21428688	  0.04435589	 -0.18775860	  0.06880772	 -0.10476295	  0.09977691	 -0.05723333	  0.10299518	 -0.00756550	  0.10017388	  0.05570954	  0.09117399	  0.15315549	  0.04143801	  0.19418454	  0.03021227	 -0.02961584	 -0.08715477	  0.05132140	 -0.04040397	  0.10787231	 -0.02094369	 -0.14419152	 -0.02517669	 -0.07548647	 -0.01788808	  0.04417383	 -0.00845878	  0.14156228	  0.00714436	 -0.16980081	  0.02320885	 -0.11487399	  0.02817142	 -0.05055215	  0.03090509	  0.02109134	  0.03028650	  0.11805332	  0.02404772	 -0.11378895	  0.07330606	 -0.05380677	  0.06910012	  0.00861949	  0.06079485	  0.07330739	  0.04764665	  0.15563263	  0.07035125	  0.00609971	 -0.03692647	   6.378
